# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	-22.8105	 14.3649	 -37.1754	 215.1934	 3.5498	 0.0000	 -20.4228	 3.4215	 0.8293	 290.4280	 1.5920	 -8.8569	 -8.1284
2009	01	02	-11.7619	 11.1134	 -22.8753	 239.3483	 -5.0073	 0.0000	 -3.3236	 -6.7786	 0.8500	 327.3662	 1.6898	 -6.1362	 -9.4872
2009	01	03	-14.5823	 14.3483	 -28.9305	 219.1916	 -6.4870	 0.0000	 -2.4756	 -10.3614	 0.8495	 238.6624	 1.6664	 -7.8021	 -13.4240
2009	01	04	-30.5781	 20.1995	 -50.7776	 185.3258	 -29.8902	 0.0000	 -3.3431	 -20.4335	 0.8360	 50.5848	 4.3928	 -13.2725	 -16.1855
2009	01	05	-12.2936	 13.1974	 -25.4910	 210.9243	 -5.5733	 0.0000	 -4.0271	 -8.1833	 0.8500	 198.0207	 1.6009	 -11.7341	 -16.6034
2009	01	06	-5.9538	 11.7189	 -17.6727	 235.2185	 -2.7305	 0.0000	 -2.8180	 -4.1385	 0.8500	 635.1246	 0.7354	 -6.7518	 -12.4150
2009	01	07	-15.3906	 19.7401	 -35.1307	 218.5901	 -6.2602	 0.0000	 -2.7023	 -10.2518	 0.8360	 417.4104	 1.2737	 -4.3203	 -11.7531
2009	01	08	-9.0948	 20.8400	 -29.9349	 221.6521	 -3.4049	 0.3344	 -3.1137	 -6.2276	 0.8190	 817.3472	 0.7075	 -4.7861	 -12.3414
2009	01	09	-29.3680	 25.9724	 -55.3404	 205.7645	 -49.1291	 0.0000	 -2.1660	 -29.8061	 0.8145	 60.8734	 4.7189	 -4.8869	 -9.7054
2009	01	10	-29.4277	 27.0965	 -56.5242	 202.3106	 -22.9670	 0.0000	 -3.0578	 -25.3465	 0.6850	 76.1662	 3.1418	 -6.5625	 -10.6078
2009	01	11	5.2906	 67.2522	 -61.9615	 211.2629	 -10.3517	 1.1640	 -2.1813	 1.1549	 0.4103	 46.1450	 2.0894	 -5.0050	 -8.7499
2009	01	12	0.6689	 74.6459	 -73.9769	 212.0022	 -52.0919	 3.1013	 1.8108	 -4.2806	 0.3692	 15.3518	 5.4182	 -3.2322	 -6.1632
2009	01	13	18.6484	 98.0572	 -79.4088	 211.6396	 -6.0830	 5.9442	 0.0297	 4.1581	 0.2339	 20.1023	 3.6522	 -3.2817	 -4.3930
2009	01	14	28.6419	 108.1673	 -79.5254	 210.0746	 12.8912	 8.5403	 -1.9525	 6.3101	 0.1923	 22.4653	 2.9301	 -4.0257	 -4.1156
2009	01	15	30.9354	 110.4375	 -79.5022	 213.7151	 19.2747	 10.8662	 -0.0420	 -0.0000	 0.1865	 17.2179	 3.7427	 -3.2384	 -3.1445
2009	01	16	31.8600	 113.5085	 -81.6485	 209.9005	 21.3284	 11.0186	 -0.6119	 0.0000	 0.1865	 13.2608	 4.8717	 -3.7926	 -3.5627
2009	01	17	32.8928	 113.8023	 -80.9095	 208.4230	 26.4938	 9.0384	 -1.2253	 -0.0000	 0.1865	 15.3332	 4.1959	 -4.3381	 -4.0617
2009	01	18	34.5049	 113.3409	 -78.8360	 206.3862	 32.0015	 5.0624	 -1.5442	 0.0000	 0.1865	 13.5106	 4.7717	 -5.3253	 -4.9976
2009	01	19	35.0573	 115.8148	 -80.7575	 209.9505	 21.7016	 9.6773	 0.6479	 0.0000	 0.1865	 13.3726	 4.8363	 -3.9605	 -3.7505
2009	01	20	35.7709	 108.9402	 -73.1693	 214.2265	 36.3041	 3.4477	 -1.7321	 0.0000	 0.1865	 19.2362	 3.3255	 -4.6612	 -4.4359
2009	01	21	-18.8890	 16.4870	 -35.3760	 241.2373	 -15.0929	 2.8124	 -7.2970	 -11.1446	 0.8244	 151.2926	 2.7393	 -2.5531	 -5.3265
2009	01	22	-13.5791	 14.1712	 -27.7503	 248.7804	 -8.2021	 2.8887	 -1.2437	 -8.1488	 0.8463	 190.9273	 2.1505	 -2.9974	 -6.2709
2009	01	23	-12.2141	 14.1552	 -26.3694	 244.1595	 -4.2948	 2.0247	 -1.2867	 -6.0593	 0.8484	 266.5983	 1.5624	 -4.1500	 -7.7797
2009	01	24	-4.4074	 7.9949	 -12.4023	 269.3379	 -11.8365	 0.0000	 -1.0002	 -5.8769	 0.8500	 97.7423	 2.8392	 -3.5893	 -5.3942
