# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	5.8696	 56.1438	 -50.2741	 281.8749	 15.5822	 25.8394	 -16.0170	 0.8915	 0.3652	 94.2731	 1.4671	 6.2100	 5.4744
2009	01	02	-4.7507	 17.5559	 -22.3067	 288.6220	 -6.2775	 15.5741	 -12.7702	 1.2472	 0.4694	 168.4911	 1.2563	 2.6336	 0.9793
2009	01	03	9.2971	 47.2724	 -37.9753	 280.6760	 -19.0515	 24.1239	 -0.8078	 1.3614	 0.4153	 125.0319	 1.8238	 5.1485	 2.6458
2009	01	04	6.0351	 51.1157	 -45.0806	 272.1463	 -23.9937	 18.7823	 -4.0114	 1.0373	 0.4265	 24.0246	 3.6775	 2.9848	 2.6081
2009	01	05	2.7627	 41.5776	 -38.8149	 275.8356	 -16.8617	 16.9982	 -5.7017	 0.5252	 0.4996	 108.5568	 1.9117	 4.2870	 2.0261
2009	01	06	17.3745	 17.5949	 -0.2204	 323.3172	 -0.6101	 15.9492	 -0.7106	 0.0000	 0.1885	 569.4399	 0.3628	 4.9772	 3.7804
2009	01	07	13.3179	 33.2448	 -19.9269	 306.4705	 5.0629	 6.9757	 -0.5012	 0.0000	 0.1885	 32.8085	 1.4764	 4.4336	 4.3830
2009	01	08	15.7942	 47.2717	 -31.4775	 297.8146	 8.6229	 7.0601	 -0.7327	 -0.0000	 0.1885	 173.8655	 0.8399	 5.3855	 4.9693
2009	01	09	13.3962	 57.9621	 -44.5659	 292.5292	 -1.1162	 10.5432	 1.2865	 0.0000	 0.1885	 10.7958	 4.0283	 6.6011	 6.5801
2009	01	10	14.3114	 83.6954	 -69.3840	 260.5954	 10.9140	 9.6837	 -3.6393	 0.0000	 0.1885	 12.5213	 3.4601	 5.0514	 5.0741
2009	01	11	14.1752	 96.7424	 -82.5673	 259.0145	 -12.1079	 16.4008	 3.4680	 0.0000	 0.1885	 19.8641	 2.5548	 7.8368	 7.3400
2009	01	12	13.9435	 94.0633	 -80.1197	 261.1090	 0.9528	 14.3471	 -1.6161	 -0.0000	 0.1885	 8.1578	 5.3232	 7.3608	 7.3556
2009	01	13	13.9255	 96.0322	 -82.1067	 266.4941	 -6.4274	 17.1598	 1.1597	 0.0000	 0.1885	 10.7257	 4.0868	 8.9524	 8.8278
2009	01	14	13.0221	 99.6662	 -86.6441	 268.5233	 -11.1242	 18.6463	 2.0586	 -0.0000	 0.1885	 11.3702	 3.8746	 10.2540	 10.0506
2009	01	15	13.9138	 100.2529	 -86.3391	 267.9413	 -3.0171	 18.0310	 -1.0086	 0.0000	 0.1885	 11.2938	 3.8702	 10.0246	 9.9028
2009	01	16	13.7789	 101.2657	 -87.4869	 271.5148	 -7.9397	 19.0747	 0.8117	 0.0000	 0.1885	 8.9085	 4.8920	 10.9024	 10.8133
2009	01	17	15.2059	 101.7743	 -86.5684	 270.1860	 -0.5473	 18.1776	 -1.4728	 -0.0000	 0.1885	 10.3558	 4.2023	 10.4767	 10.4021
2009	01	18	15.7467	 102.8926	 -87.1458	 270.9030	 -2.8170	 18.3704	 -0.3169	 0.0000	 0.1885	 9.1742	 4.7415	 10.6980	 10.6434
2009	01	19	16.3305	 104.0899	 -87.7594	 271.6447	 -2.7247	 18.4841	 -0.1247	 0.0000	 0.1885	 8.8200	 4.9298	 10.9452	 10.8977
2009	01	20	18.6384	 104.7591	 -86.1207	 271.8214	 2.5899	 17.6094	 -1.1462	 0.0000	 0.1885	 12.5930	 3.4723	 10.7215	 10.6319
2009	01	21	23.8218	 78.4909	 -54.6691	 303.0819	 -24.2839	 44.0684	 0.3378	 0.0000	 0.1885	 18.5387	 2.6829	 11.4310	 10.6175
2009	01	22	29.5488	 68.0739	 -38.5251	 326.6752	 -19.0266	 47.8487	 0.3455	 0.0000	 0.1885	 44.0343	 2.0681	 13.6398	 12.2141
2009	01	23	15.8666	 15.3454	 0.5212	 358.1789	 -1.9335	 27.3818	 -4.9091	 0.0000	 0.1885	 27.8270	 1.6498	 11.0681	 10.8195
2009	01	24	21.8996	 40.9113	 -19.0117	 337.1368	 -10.0922	 36.3516	 -1.0417	 0.0000	 0.1885	 21.2147	 2.1816	 10.9636	 10.4950
2009	01	25	24.2975	 62.3776	 -38.0801	 304.5552	 -3.9970	 42.3634	 -5.7357	 0.0000	 0.1885	 13.1029	 3.2949	 8.0502	 7.7357
2009	01	26	9.8263	 41.1235	 -31.2972	 286.0232	 12.1393	 20.3787	 -14.6638	 1.1187	 0.4139	 130.5433	 1.0178	 2.5843	 2.3324
2009	01	27	12.3357	 57.1105	 -44.7748	 271.0304	 3.2910	 10.3878	 -5.0685	 0.8898	 0.4823	 166.2726	 1.1999	 3.1002	 2.3979
2009	01	28	24.4775	 71.3851	 -46.9076	 272.0491	 14.3813	 7.4636	 -2.7697	 0.3511	 0.4035	 114.8015	 1.4025	 3.3824	 3.5914
2009	01	29	33.6826	 107.7803	 -74.0977	 259.2529	 11.6757	 11.6489	 3.5726	 0.0000	 0.1885	 10.7492	 4.0457	 5.7171	 5.7349
2009	01	30	28.0199	 82.4569	 -54.4370	 282.9325	 7.3684	 15.2041	 -0.7105	 0.2040	 0.3208	 15.0378	 4.4153	 6.5873	 6.7238
2009	01	31	30.0482	 86.4605	 -56.4123	 295.5570	 0.8573	 19.4632	 4.0535	 -0.0000	 0.1885	 15.3080	 2.8756	 9.6151	 9.4756
2009	02	01	36.2633	 115.7302	 -79.4669	 273.8484	 16.6825	 19.9569	 -0.3485	 0.0000	 0.1885	 14.5404	 2.9850	 9.7748	 9.7604
2009	02	02	37.5192	 114.0863	 -76.5671	 272.7001	 24.1054	 17.3298	 -2.5416	 0.0000	 0.1885	 10.5784	 4.0466	 8.8665	 8.9901
2009	02	03	38.7993	 119.8780	 -81.0786	 280.0040	 7.8791	 22.1074	 3.6198	 0.0000	 0.1885	 11.2898	 3.8430	 11.2880	 11.2454
2009	02	04	33.4697	 90.8998	 -57.4301	 309.3093	 6.2553	 21.3168	 2.1150	 0.0000	 0.1885	 14.2791	 3.0272	 12.4401	 12.3497
2009	02	05	37.3470	 89.6193	 -52.2723	 315.6841	 -8.6117	 44.2059	 0.2712	 -0.0000	 0.1885	 17.1013	 2.7126	 13.1018	 12.6526
2009	02	06	25.8373	 45.3772	 -19.5399	 332.2809	 7.2022	 38.5048	 -8.4416	 0.0000	 0.1885	 13.7858	 3.0664	 9.7754	 9.6353
2009	02	07	34.9561	 73.7330	 -38.7770	 308.3845	 -1.1518	 39.3399	 -1.9420	 0.0000	 0.1885	 16.3408	 2.7043	 8.9369	 8.6444
2009	02	08	38.5598	 78.4331	 -39.8733	 301.9935	 9.3830	 36.9341	 -3.5467	 -0.0000	 0.1885	 96.7749	 1.1900	 8.2521	 7.5455
