# SIMULATION: eb
# MODEL_VERSION: 5.0.1
YEAR	MONTH	DAY	OUT_R_NET	 OUT_SWNET	 OUT_LWNET	 OUT_IN_LONG	 OUT_SENSIBLE	 OUT_LATENT	 OUT_GRND_FLUX	 OUT_ENERGY_ERROR	 OUT_ALBEDO	 OUT_AERO_RESIST	 OUT_WIND	 OUT_AIR_TEMP	 OUT_SURF_TEMP
2009	01	01	15.6845	 62.0844	 -46.3999	 282.5994	 1.9498	 35.3056	 -7.1362	 2.5319	 0.2394	 45.0535	 1.6008	 5.7205	 5.0050
2009	01	02	8.4737	 39.5301	 -31.0564	 281.9058	 -15.1855	 29.3309	 -7.6409	 7.1044	 0.3553	 123.0495	 1.1473	 3.5655	 1.2197
2009	01	03	8.9484	 45.5650	 -36.6165	 272.4147	 -25.4253	 31.5844	 -4.4403	 6.1837	 0.4104	 110.1585	 1.7303	 3.4327	 0.5663
2009	01	04	9.1485	 52.7241	 -43.5756	 262.6892	 -18.1006	 16.1736	 -5.7768	 3.9464	 0.4426	 55.2782	 3.8386	 1.1526	 1.4129
2009	01	05	11.6419	 49.1358	 -37.4939	 267.0890	 -19.2877	 23.9409	 -7.5787	 6.5549	 0.4631	 121.1013	 1.8362	 1.9639	 0.7820
2009	01	06	16.8933	 19.6244	 -2.7311	 311.5676	 -0.8695	 15.8574	 -0.3406	 -0.0000	 0.1816	 196.1185	 0.3835	 2.8075	 1.7809
2009	01	07	22.4795	 64.2472	 -41.7677	 277.5135	 -4.9307	 22.8863	 0.4751	 0.0000	 0.1816	 45.5926	 1.5151	 4.1557	 2.8113
2009	01	08	23.2557	 72.5381	 -49.2824	 277.1679	 -0.3479	 22.0362	 0.1723	 -0.0000	 0.1816	 78.7283	 0.8597	 5.8970	 4.3307
2009	01	09	17.6449	 88.8535	 -71.2087	 263.2555	 -25.0190	 36.6480	 0.8849	 0.0000	 0.1816	 14.1061	 4.2374	 6.3857	 6.0096
2009	01	10	18.8447	 88.9957	 -70.1510	 259.9622	 -10.5512	 32.3543	 -1.1322	 0.0000	 0.1816	 17.0073	 3.5045	 5.5489	 5.1047
2009	01	11	21.7688	 97.9363	 -76.1675	 260.7400	 -25.1022	 42.3012	 0.7840	 0.0000	 0.1816	 24.3939	 2.5082	 7.7259	 6.4404
2009	01	12	17.9081	 97.1936	 -79.2855	 265.4406	 -32.4992	 44.7025	 0.6592	 0.0000	 0.1816	 10.9889	 5.4301	 8.3191	 8.0803
2009	01	13	18.7778	 96.6011	 -77.8233	 271.9473	 -27.7883	 47.1466	 0.1054	 -0.0000	 0.1816	 14.7257	 4.0548	 9.6355	 9.1207
2009	01	14	19.8641	 102.5167	 -82.6526	 265.4089	 -30.8907	 49.3223	 0.0004	 -0.0000	 0.1816	 16.1440	 3.7036	 9.4455	 8.6958
2009	01	15	19.6831	 102.9445	 -83.2613	 267.0889	 -30.3641	 49.9980	 -0.0815	 -0.0000	 0.1816	 15.0600	 3.9644	 9.8065	 9.1695
2009	01	16	18.9524	 104.8001	 -85.8477	 267.6132	 -36.0940	 51.8409	 0.4318	 0.0000	 0.1816	 12.0657	 4.9471	 10.1351	 9.7425
2009	01	17	20.9837	 103.8759	 -82.8922	 269.2668	 -24.6745	 47.6329	 -0.6148	 -0.0000	 0.1816	 14.1130	 4.2259	 10.0086	 9.5529
2009	01	18	21.3416	 104.6826	 -83.3409	 269.1799	 -25.6397	 46.9179	 -0.1851	 -0.0000	 0.1816	 12.6550	 4.7129	 9.9341	 9.6212
2009	01	19	22.2201	 105.5131	 -83.2929	 269.4171	 -22.9114	 45.9012	 -0.2644	 0.0000	 0.1816	 12.2477	 4.8679	 9.8808	 9.6588
2009	01	20	23.0690	 79.6775	 -56.6085	 292.3858	 -15.1043	 39.2873	 -0.9660	 -0.5341	 0.1944	 18.3687	 3.4378	 9.4473	 9.0244
2009	01	21	42.2971	 79.1506	 -36.8536	 301.0267	 -85.0557	 133.8483	 -1.3282	 0.0000	 0.1816	 22.4642	 2.7188	 10.6539	 6.6991
2009	01	22	42.9690	 66.5097	 -23.5407	 321.1592	 -64.3575	 104.0533	 0.1941	 -0.0000	 0.1816	 29.2746	 2.1290	 12.0059	 8.1552
2009	01	23	24.0548	 25.5128	 -1.4580	 343.2130	 -18.4096	 45.2422	 -1.2953	 -0.0000	 0.1816	 35.2748	 1.6803	 9.6291	 8.1989
2009	01	24	27.0939	 39.6519	 -12.5580	 325.5277	 -25.6263	 60.7906	 -1.6574	 0.0000	 0.1816	 26.4898	 2.2526	 8.2893	 6.8369
2009	01	25	30.3203	 59.9738	 -29.6535	 294.1614	 -38.8201	 82.0608	 -3.1378	 -0.0000	 0.1816	 17.5790	 3.3782	 5.1346	 3.8179
2009	01	26	8.3899	 36.6842	 -28.2943	 275.3019	 0.5098	 10.6662	 -11.2845	 8.9276	 0.5259	 247.4864	 0.9538	 0.0462	 0.0430
2009	01	27	15.9504	 56.5280	 -40.5776	 262.7127	 0.1177	 11.5212	 -6.3465	 6.5092	 0.4829	 205.0303	 1.2787	 0.6895	 0.8732
